COADD_ID,RA,Dec,gmag,q,g-i,mu_mean,z,re
1402236535,54.3441,-24.1949,20.67,0.78,0.62,24.62,,2.47
1402501374,53.9999,-24.7464,21.18,0.63,0.6,25.15,,2.48
1402560601,54.0449,-25.3598,19.41,0.79,0.39,24.62,,4.4
1402584720,54.4716,-25.6192,20.87,0.66,0.78,25.12,,2.82
1401072713,54.0864,-29.8652,19.86,0.94,0.49,24.79,,3.86
1404014942,54.6045,-17.3062,20.09,0.84,0.87,24.64,,3.24
1404013948,54.8909,-17.2911,20.47,0.89,0.54,24.75,,2.86
1404128370,54.9118,-20.7745,20.7,0.76,0.33,24.96,,2.83
1403035484,54.4351,-26.856,21.66,0.7,0.88,25.86,,2.76
1403331478,54.5078,-27.258,20.86,0.76,0.37,24.87,,2.53
1405542631,54.8314,-14.3313,21.09,0.63,0.8,25.7,,3.34
1404561419,54.6195,-16.0681,17.97,0.45,0.54,25.16,,10.93
1404232794,55.1102,-20.1142,20.7,0.64,0.78,25.27,,3.28
1406706459,55.1331,-12.2596,21.12,0.78,0.66,25.48,,2.96
1406306855,55.0688,-15.8616,20.83,0.66,0.71,25.88,,4.08
1405893613,55.232,-15.5698,21.17,0.64,0.41,24.98,,2.31
1405987366,54.9554,-18.3367,20.84,0.47,0.33,25.38,,3.23
1405989271,54.9625,-18.3808,19.94,0.63,0.56,25.77,,5.85
1405986367,55.0464,-18.3251,21.17,0.95,0.79,25.76,,3.31
1405980392,55.2948,-18.2506,20.82,0.91,0.83,25.58,,3.58
1406013959,55.3091,-18.6405,20.49,0.82,0.87,25.29,,3.65
1407598687,55.236,-22.2816,21.32,0.85,0.36,25.5,,2.74
1407064243,55.0789,-22.8808,20.68,0.64,0.71,25.27,,3.3
1407045987,55.1201,-22.7005,20.97,0.36,0.45,26.02,,4.09
1406546690,54.8584,-23.7014,20.6,0.73,0.5,26.96,,7.47
1406519056,55.3596,-23.3932,21.67,0.66,0.56,25.47,,2.29
1406544388,55.4104,-23.6734,21.53,0.94,0.71,26.28,,3.57
1406742424,54.8594,-24.0514,19.51,0.71,0.39,24.82,,4.6
1407110046,55.1518,-24.8737,21.46,0.72,0.63,25.88,,3.06
1406960436,55.4707,-25.3814,20.47,0.77,0.27,26.13,,5.39
1407241995,55.3559,-26.1887,20.29,0.95,0.66,24.61,,2.92
1407743407,55.2455,-27.4214,20.01,0.87,0.59,24.87,,3.73
1408949784,55.5047,-12.5438,19.55,0.9,0.72,24.67,,4.23
1409781340,55.4429,-14.1599,20.69,0.81,0.56,25.45,,3.57
1409709284,55.2907,-16.1647,21.33,0.76,1.11,26.96,,5.33
1409713776,55.6343,-16.2234,20.32,0.9,0.73,24.88,,3.27
1409030287,55.7475,-28.4266,20.14,0.9,0.41,24.94,,3.63
1410510922,55.7567,-18.6261,20.69,0.67,0.92,25.98,,4.56
1410475677,55.8729,-18.2104,18.91,0.73,0.61,24.62,,5.53
1411523867,55.7123,-23.9394,21.16,0.65,0.79,25.82,,3.42
1411555895,56.0443,-24.2838,21.36,0.83,0.58,25.56,,2.77
1411088292,55.5752,-29.9867,20.9,0.8,0.34,25.25,,2.95
1411076611,55.9535,-29.8649,21.29,0.73,0.77,25.79,,3.17
1412356555,56.1988,-21.382,22.08,0.53,1.6,26.6,,3.2
1411183408,55.7218,-26.0065,19.66,0.53,0.43,24.98,,4.62
1411952226,55.9112,-26.7415,20.67,0.74,0.63,25.1,,3.07
1411931619,56.2171,-26.5125,20.74,0.77,0.29,24.89,,2.69
1411950159,56.2288,-26.7135,21.86,0.61,0.68,25.39,,2.03
1412727404,55.9928,-12.6186,19.79,0.82,0.67,24.72,,3.87
1413998872,56.1724,-14.2109,20.65,0.85,0.59,24.93,,2.87
1413982927,56.4822,-14.035,20.46,0.64,0.58,25.14,,3.46
1413844555,56.2088,-19.3084,19.99,0.86,0.83,25.13,,4.25
1414233286,56.3271,-28.778,21.05,0.87,0.48,24.76,,2.21
1412932368,56.3307,-12.2344,21.73,0.62,0.9,25.84,,2.65
1414579203,56.5678,-13.2982,21.42,0.7,0.47,25.67,,2.83
1415297214,56.4142,-22.5429,19.92,0.98,0.81,24.61,,3.45
1450135900,56.8622,-16.7919,20.61,0.84,0.38,24.92,,2.91
1416889868,57.0633,-20.6746,21.02,0.85,0.8,26.02,,4
1416992395,56.9843,-21.6022,20.41,0.74,0.48,24.7,,2.87
1417045436,57.2359,-27.1284,20.95,0.84,0.21,25.01,,2.58
1417991802,57.5075,-28.5121,19.68,0.81,0.49,24.92,,4.45
1418845260,57.1358,-15.4901,19.69,0.59,0.66,25.9,,6.94
1419994956,57.5547,-17.7565,19.84,0.73,0.61,24.83,,3.96
1421812991,57.9775,-20.326,19.94,0.52,0.85,25.21,,4.52
1420802321,57.3633,-22.2972,20.11,0.7,0.5,24.94,,3.69
1419584014,57.5255,-23.2655,20.21,0.71,0.2,25.57,,4.69
1419848372,57.6792,-24.1886,21.02,0.86,0.99,25.63,,3.33
1695754837,57.4448,-25.4679,20.28,0.89,0.52,24.68,,3.02
1695774316,57.6645,-25.6876,20.36,0.94,0.56,24.7,,2.94
1420149341,57.8218,-26.4582,20.82,0.91,0.41,24.94,,2.66
1420576025,57.2754,-29.8543,20.29,0.7,0.63,24.76,,3.13
1422627725,58.0009,-19.0364,20.2,0.82,0.51,24.64,,3.08
1422663037,58.0842,-19.44,20.19,0.72,0.38,24.95,,3.58
1422650684,58.1551,-19.297,20.14,0.54,0.4,24.79,,3.4
1421407651,57.8631,-27.1231,20.69,0.76,0.39,24.89,,2.76
1422289601,57.6844,-27.4937,19.64,0.82,0.51,24.63,,3.98
1423047749,57.9517,-13.4357,19.32,0.76,0.58,24.65,,4.63
1422532895,58.3193,-15.9502,20.46,0.91,0.51,24.65,,2.75
1423513026,57.9433,-18.716,20.66,0.78,0.62,24.98,,2.91
1422716624,57.8377,-28.5838,20.4,0.5,0.57,24.82,,3.06
1423533835,58.2554,-28.9192,20.15,0.93,0.66,24.75,,3.32
1424322455,58.1069,-14.9053,20.44,0.72,0.72,24.91,,3.13
1423952624,58.1527,-16.9469,19.57,0.81,0.58,24.78,,4.39
1425319250,58.4749,-26.624,20.16,0.76,0.32,24.7,,3.24
1425783162,58.5281,-16.3665,20.6,0.8,0.6,25.12,,3.2
1426032363,58.2032,-27.0059,23.03,0.65,0.45,25.3,,1.13
1426616206,58.6967,-27.4781,20.23,0.69,0.34,24.94,,3.48
1426592780,58.591,-13.6948,21,0.85,0.5,25.07,,2.6
1427292691,59.0798,-28.7378,20.46,0.51,0.58,25,,3.22
1427275901,59.2272,-28.5613,21.16,0.85,0.75,25.58,,3.06
1428389448,58.8681,-29.0945,20.14,0.79,0.52,24.77,,3.36
1430598867,59.014,-29.6871,20.7,0.61,0.9,25.4,,3.47
1430583865,59.4246,-19.561,19.93,0.64,0.32,25.44,,5.03
1430298766,59.2227,-19.7651,21.55,0.55,0.66,26.76,,4.38
1430305219,59.6234,-19.8427,19.93,0.92,0.45,24.62,,3.45
1429750765,59.1491,-26.243,18.19,0.58,0.4,24.63,,7.77
1433251093,59.3332,-15.9114,21.08,0.73,0.36,25.04,,2.48
1430848130,59.7091,-18.5501,20.01,0.86,0.5,24.63,,3.35
1435351502,60.2067,-16.9122,19.87,0.94,0.45,24.63,,3.56
1435450485,60.3901,-13.9044,19.15,0.63,0.35,24.6,,4.92
1434709817,60.3323,-27.1811,21.5,0.79,0.51,25.18,,2.17
1437092998,60.6166,-18.057,18.06,0.47,0.68,24.75,,8.67
1438025908,60.7508,-28.7479,20.92,0.83,0.37,24.91,,2.51
1437313895,60.6181,-14.8619,19.8,0.69,0.35,25.02,,4.42
1437324157,60.7106,-14.9696,19.37,0.72,0.46,25,,5.33
1438690985,60.7932,-22.2226,19.21,0.43,0.57,24.84,,5.34
1438902157,60.9931,-23.9832,20.14,0.83,0.77,24.7,,3.25
1437727707,60.7682,-14.2493,19.93,0.8,0.42,24.61,,3.44
1437955342,60.8178,-25.9693,20.42,0.81,0.48,24.73,,2.89
1438777430,61.163,-26.6931,20.85,0.64,0.48,25.19,,2.94
1439379997,60.7727,-27.1322,20.51,0.68,0.49,25.22,,3.49
1440549433,60.6917,-29.8385,20.47,0.97,0.7,24.78,,2.9
1440566382,61.26,-29.9811,21.28,0.68,0.63,25.18,,2.4
1453244858,61.3985,-17.5916,21.04,0.86,0.78,25.46,,3.05
1457693335,61.1239,-22.8196,21.51,0.83,0.31,25.29,,2.27
1456530324,61.5314,-24.0236,20.11,0.8,0.61,25.17,,4.11
1456035624,61.8141,-18.9154,20.24,0.64,0.27,25.03,,3.63
1454748810,61.5627,-26.4119,20.37,0.5,0.13,25.21,,3.71
1453986061,61.992,-18.5462,20.45,0.86,0.55,24.97,,3.2
1459248469,62.5133,-23.5116,20.6,0.52,0.71,25.12,,3.19
1459104156,61.9524,-21.0023,19.93,0.69,0.23,24.7,,3.58
1459090736,62.1062,-20.8576,20.65,0.95,0.38,25.07,,3.06
1459099355,62.1456,-20.9494,20.26,0.75,0.57,25.05,,3.61
1459502100,61.9769,-29.5653,21,0.89,0.51,25.05,,2.58
1459488951,62.6047,-29.4351,20.96,0.9,0.4,24.91,,2.46
1458941847,62.4248,-15.9719,19.48,0.41,0.56,24.88,,4.79
1463471521,63.0372,-23.9594,21.23,0.76,0.78,25.27,,2.57
1613635188,63.3761,-20.0104,20.81,0.76,0.74,25.12,,2.91
1613206103,63.1486,-25.114,20.36,0.8,0.43,25.13,,3.58
1464201066,63.3602,-25.3597,21.17,0.59,0.24,25.24,,2.6
1617472886,63.5842,-26.3833,20.51,0.64,0.4,25.67,,4.29
1613439033,63.3201,-17.8774,20.81,0.76,0.66,25.1,,2.88
1612907816,63.7645,-16.9904,20.57,0.84,0.44,24.74,,2.72
1614562775,64.0777,-18.9889,20.53,0.74,0.38,24.64,,2.65
1614489363,63.545,-19.6655,20.19,0.75,0.56,25.26,,4.12
1616543199,63.5068,-24.5208,20.49,0.6,0.47,24.86,,2.99
1617960088,63.88,-29.2561,19.7,0.82,0.45,24.99,,4.56
1471904016,64.0706,-18.021,20.49,0.78,0.58,24.71,,2.78
1471860232,64.5936,-17.5468,20.29,0.74,0.61,25.1,,3.66
1465833751,64.4631,-27.238,19.39,0.84,0.48,24.64,,4.47
1478748138,64.1635,-22.0233,20.39,0.67,0.36,25.2,,3.65
1478737254,64.7127,-21.9108,20.86,0.5,0.51,25.37,,3.17
1472583964,64.2979,-28.1149,20.84,0.81,0.52,24.95,,2.65
1466830467,64.1681,-23.6262,21.34,0.82,0.94,25.98,,3.38
1467294386,64.2415,-25.1057,20.18,0.91,0.63,24.66,,3.14
1466606413,65.074,-25.5108,21.26,0.97,0.81,25,,2.23
1467714245,64.2139,-28.8446,20.73,0.81,0.47,25.01,,2.87
1467245465,65.0375,-26.6106,20.67,0.59,0.55,24.8,,2.67
1469973628,65.2042,-22.3855,19.02,0.68,0.55,24.73,,5.52
1470074193,65.5833,-23.0025,20.13,0.87,0.5,25.13,,4
1476805740,65.7814,-24.7495,23.93,0.94,0.46,25.2,,0.71
1471514229,65.4718,-18.8773,20.25,0.81,0.49,24.91,,3.41
1471579078,65.7457,-26.5371,20.39,0.94,0.54,24.99,,3.31
1474108560,65.8048,-21.5441,20.64,0.57,0.34,24.75,,2.64
1473642579,65.8679,-23.6431,21.13,0.49,0.56,25.08,,2.46
1474504985,65.9203,-24.0006,20.63,0.88,0.55,24.64,,2.53
1475854598,65.9776,-25.6474,19.71,0.56,0.53,24.76,,4.09
1475836087,66.1055,-25.4333,19.49,0.54,0.6,24.85,,4.71
1475843592,66.516,-25.5115,20.19,0.89,0.7,24.71,,3.19
1477460875,66.9748,-29.8104,20.89,0.72,0.48,25.38,,3.15
1479384437,67.1628,-20.1221,20.18,0.87,0.45,24.64,,3.12
1478708959,66.6897,-24.28,20.15,0.81,0.5,24.75,,3.32
1479633231,66.8182,-24.894,19.99,0.61,0.57,24.89,,3.81
1477740453,66.5632,-27.5272,20.38,0.95,0.41,24.9,,3.2
1480598475,66.7683,-18.6642,20.46,0.65,0.43,24.96,,3.16
1482081302,67.098,-26.8475,20.61,0.72,0.4,24.86,,2.82
1482081710,67.4065,-26.8492,19.78,0.77,0.48,24.69,,3.84
1482998541,67.4139,-23.9232,20.4,0.87,0.59,24.76,,2.96
1490413385,67.9179,-24.9252,20.35,0.85,0.55,24.62,,2.85
1486717174,68.3431,-21.9738,19.99,0.78,0.59,24.66,,3.43
1486698683,68.5127,-21.798,20.54,0.71,0.42,24.82,,2.86
1486737183,68.5971,-22.1595,20.47,0.6,0.43,24.82,,2.96
1487110402,68.5186,-24.5946,19.87,0.87,0.48,24.87,,4
1489687965,69.218,-29.3959,20,0.95,0.31,24.89,,3.79
1490686579,69.1069,-20.4284,20.74,0.61,0.41,24.75,,2.52
1492128350,69.5129,-19.0855,20.01,1,0.59,24.63,,3.34
1493800707,69.7348,-28.9012,20.46,0.87,0.68,24.93,,3.13
1493207808,69.6684,-26.0842,21.48,0.91,0.4,25.24,,2.25
1493849088,69.711,-29.407,19.82,0.58,0.8,24.72,,3.81
1696149268,69.899,-21.2067,21.67,0.8,0.69,25.7,,2.55
1696972656,69.8683,-21.9608,20.2,0.82,0.37,24.99,,3.62
1697123307,69.9062,-22.19,20.26,0.74,0.28,24.7,,3.09
1696965898,69.9225,-21.8803,21.36,0.62,0.95,25.29,,2.44
1695892169,69.6025,-22.7348,20.64,0.93,0.61,24.94,,2.89
1695875296,70.1543,-22.5506,19.49,0.54,0.54,24.65,,4.29
1496221536,70.1337,-19.5314,19.66,0.85,0.36,24.61,,3.91
1496238093,70.2602,-23.9809,20.35,0.74,0.32,24.79,,3.08
1500560359,70.5966,-20.1727,21.38,0.63,0.79,26.09,,3.49
1500534324,70.8233,-19.9007,20.36,0.81,0.59,24.6,,2.82
1499966028,70.6316,-20.468,21.47,0.57,0.89,26.28,,3.66
1499986878,70.6407,-20.6872,20.58,0.81,0.59,24.8,,2.79
1695292660,70.5869,-22.9812,20.25,0.64,0.35,24.8,,3.24
1500213507,70.4795,-19.4474,18.35,0.83,0.46,24.87,,8.03
1501817985,70.8362,-26.0249,20.58,0.6,0.31,24.95,,2.99
1501638553,70.9035,-28.572,20.89,0.76,0.31,25.17,,2.86
1504323231,71.5185,-20.1323,19.31,0.63,0.39,25.58,,7.16
1504338102,71.7972,-20.243,21.14,0.84,0.44,25.19,,2.58
1504003491,71.1424,-20.3363,20.09,0.61,0.54,24.61,,3.2
1503834016,71.1806,-21.6143,20.66,0.8,0.39,24.91,,2.83
1503942559,71.2171,-21.8605,19.43,0.54,0.44,25.55,,6.7
1503967113,71.4609,-22.0898,20.47,0.8,0.62,25.36,,3.79
1503948752,71.4812,-21.9142,19.71,0.67,0.36,24.72,,4
1504077189,71.522,-22.5144,20.49,0.73,0.69,24.95,,3.11
1504095793,71.5515,-22.7321,18.69,0.84,0.58,24.62,,6.13
1503691062,71.0028,-27.1433,20.3,0.71,0.56,25.08,,3.61
1503658136,71.7186,-26.7971,20.16,0.52,0.26,24.77,,3.33
1504821735,71.6743,-23.9,19.82,0.81,0.43,24.69,,3.77
1508000602,72.2402,-20.0996,20.72,0.69,0.54,25.15,,3.08
1507974095,72.3165,-19.8691,18.61,0.74,0.63,24.64,,6.41
1507632867,72.0515,-20.5086,21.02,0.92,1.02,25.99,,3.93
1508022530,72.1731,-20.3221,19,0.61,0.59,24.8,,5.78
1506598239,72.5362,-21.3006,20.65,0.88,0.44,24.75,,2.64
1508594694,72.6417,-23.7023,20.36,0.69,0.23,25.03,,3.43
1509263853,72.7673,-24.599,20.77,0.47,0.55,25.55,,3.6
1509628252,72.9185,-25.5684,20.33,0.8,0.65,24.65,,2.91
1511942899,72.882,-20.9238,21.42,0.85,0.57,25.55,,2.67
1511486226,72.9362,-21.1151,20.98,0.77,0.28,25.01,,2.55
1511000307,72.7122,-21.9155,20.89,0.97,0.36,24.82,,2.45
1511972373,73.0545,-18.3507,20.76,0.56,0.4,25.11,,2.96
1512314003,72.7493,-19.0559,19.24,0.39,0.55,24.64,,4.79
1512309709,73.2998,-19.0009,20.56,0.77,0.82,25.73,,4.3
1512764004,72.7208,-23.3836,20.01,0.86,0.25,24.84,,3.68
1512908638,73.2299,-23.5376,21.1,0.61,0.68,25.31,,2.78
1513673114,72.9879,-27.9351,20.77,0.7,0.48,25.36,,3.31
1514924378,73.4873,-28.8794,20.57,0.9,0.53,24.94,,2.98
1515561355,73.8417,-20.5258,21.58,0.8,0.47,26.01,,3.06
1515904346,73.8472,-20.9159,21.6,0.71,0.78,26.31,,3.49
1515658936,73.386,-21.4709,20.59,0.56,0.55,25.25,,3.42
1515810123,73.3812,-22.2769,18.91,0.33,0.52,25.2,,7.25
1515814271,73.6462,-22.2925,21.15,0.76,0.51,25.12,,2.48
1516356973,73.8323,-28.9939,20.19,0.8,0.5,24.83,,3.38
1516315303,74.2077,-17.8365,20.96,0.85,0.04,24.91,,2.45
1516311075,74.3134,-17.787,20.23,0.94,0.5,24.82,,3.3
1516248240,73.8366,-18.1991,21.12,0.81,0.77,25.33,,2.77
1516694246,73.8589,-18.8294,18.45,0.71,0.62,25.01,,8.17
1516275864,74.0668,-18.5023,20.57,0.92,0.76,24.82,,2.82
1517378372,73.4591,-19.0156,20.54,0.85,0.44,24.89,,2.95
1517411294,73.7488,-19.3692,20.02,0.8,0.48,24.81,,3.61
1516148663,73.6199,-20.1245,21.61,0.58,0.34,25.72,,2.65
1516125859,73.6239,-19.9051,22.03,0.54,0.52,25.62,,2.09
1516132972,74.0469,-19.9765,21.12,0.74,0.48,25.42,,2.9
1516000356,73.5113,-23.1228,18.77,0.86,0.59,24.74,,6.23
1517018601,73.948,-23.6794,20.79,0.88,0.61,25.27,,3.13
1517769412,74.0771,-24.5341,20.65,0.73,0.61,24.72,,2.6
1518675401,74.3507,-25.472,20.42,0.5,0.46,24.77,,2.96
1519296909,74.5189,-20.3772,20.13,0.74,0.41,24.61,,3.14
1519311383,74.5526,-20.5173,21.09,0.75,0.6,24.95,,2.36
1519293362,74.6164,-20.3313,20.08,0.73,0.5,24.64,,3.25
1519342019,74.8222,-20.8193,20.52,0.7,0.46,25.15,,3.36
1519685856,74.2287,-21.6917,21.48,0.81,0.6,25.38,,2.4
1519666779,74.3625,-21.4927,19.5,0.73,0.57,24.88,,4.76
1519381659,74.4347,-21.2229,20.44,0.75,0.43,25.29,,3.73
1520205737,74.6529,-18.8326,20.28,0.63,0.47,24.64,,2.97
1519921049,74.6704,-18.5614,20.41,0.65,0.87,25.32,,3.83
1519984984,74.339,-21.9178,20.87,0.53,0.5,25.22,,2.96
1519986395,74.4951,-21.9309,19.93,0.84,0.4,24.88,,3.91
1520026508,74.6578,-22.3563,19.45,0.56,0.3,24.88,,4.87
1519973579,74.807,-21.7961,21.2,0.41,0.3,25.07,,2.36
1520034861,74.8873,-22.4465,19.73,0.86,0.61,24.99,,4.5
1521086277,74.485,-23.8337,19.48,0.87,0.71,24.85,,4.72
1521946817,74.872,-24.2327,19.93,0.69,0.31,25.35,,4.85
1520758513,74.2683,-26.8337,20.67,0.8,0.38,24.89,,2.79
1520787109,74.2947,-27.1331,21.13,0.65,0.29,25.45,,2.92
1522499092,75.2265,-25.2986,20.54,0.62,0.65,24.77,,2.8
1522159716,74.769,-27.9482,20.58,0.55,0.27,25.57,,3.97
1522146074,74.8072,-27.8073,20.15,0.49,0.4,25.01,,3.75
1522036134,75.1388,-29.6876,18.53,0.55,0.31,25.42,,9.55
1522752774,75.2787,-25.4271,20.7,0.82,0.47,24.66,,2.47
1522911266,75.2351,-28.5827,20.43,0.68,0.56,25.13,,3.47
1523699290,75.2764,-19.2196,20.78,0.65,0.8,25.17,,3.02
1523240995,75.1459,-19.9881,20.37,0.74,0.5,25.65,,4.55
1522981191,75.2476,-21.3976,20.16,0.65,0.52,25.01,,3.72
1523580365,75.4638,-22.2215,20.2,0.84,0.57,24.84,,3.38
1523883414,75.1824,-22.4771,19.66,0.49,0.53,24.65,,3.97
1523927458,75.364,-22.933,20.73,0.62,0.95,25.47,,3.53
1523889875,75.5211,-22.5476,19.6,0.73,0.57,24.65,,4.08
1524629301,75.2882,-23.3733,21.16,0.66,0.37,25.3,,2.69
1524663527,75.6671,-23.7394,20.27,0.89,0.57,24.61,,2.94
1526263178,75.2257,-26.88,19.84,0.69,0.32,24.72,,3.78
1525337889,75.2594,-23.9804,20.64,0.87,0.87,25.45,,3.66
1525337167,75.8165,-23.9737,20.77,0.61,1.02,25.35,,3.29
1526439343,75.4395,-24.9803,20.38,0.79,0.86,25.31,,3.86
1526902174,75.7257,-28.4215,20.28,0.89,0.58,24.68,,3.03
1527253849,76.1725,-18.4336,19.68,0.64,0.56,24.96,,4.54
1527250452,76.3427,-18.3915,21.62,0.87,0.68,25.98,,2.97
1527263781,76.385,-18.5387,21.4,0.78,0.66,25.55,,2.7
1534044497,75.6893,-20.2659,20.01,0.49,0.74,24.99,,3.96
1533996309,75.8681,-19.7797,19.99,0.68,0.5,25.63,,5.36
1533998900,75.8787,-19.7987,21.2,0.73,0.27,24.91,,2.2
1533652631,75.6975,-20.618,20.61,0.75,0.27,24.79,,2.74
1533626550,75.7155,-20.3413,21.49,0.73,0.84,26.36,,3.75
1528322755,75.8123,-21.3228,23.4,0.73,0.32,25.08,,0.86
1527838066,76.5484,-23.3106,20.12,0.79,0.48,24.97,,3.73
1528162407,76.1241,-28.9698,20.82,0.87,0.83,25.58,,3.58
1528157806,76.4797,-28.9198,20.84,0.65,0.52,26.35,,5.04
1528869783,76.0121,-24.3128,20.57,0.65,0.76,25.77,,4.37
1528890975,76.4923,-24.5284,20.57,0.85,0.61,25.42,,3.72
1528893073,76.5303,-24.5473,20.58,0.72,0.29,25.11,,3.22
1528819666,76.1547,-25.2424,20.33,0.72,0.42,24.69,,2.97
1528781341,76.669,-24.8516,20.53,0.48,0.18,24.85,,2.92
1529098288,76.7453,-28.1174,20.57,0.55,0.29,24.7,,2.67
1530604445,76.3074,-25.802,20.82,0.78,0.45,24.96,,2.68
1530609052,76.5614,-25.8535,20.27,0.71,0.4,24.62,,2.95
1530613609,76.8122,-25.8906,21.91,0.96,0.81,26.6,,3.45
1532952374,76.3256,-28.4599,20.13,0.75,0.31,24.73,,3.33
1532954180,77.1074,-28.4687,21.12,0.82,0.78,25.48,,2.96
1530843808,76.8612,-17.9757,21.08,0.71,0.88,25.52,,3.09
1531327581,76.738,-18.4656,19.54,0.89,0.5,24.69,,4.27
1531494504,77.208,-18.8515,20.4,0.55,0.54,25.64,,4.47
1531329733,77.2341,-18.4853,21.04,0.76,0.28,25.19,,2.7
1530402850,76.8157,-19.9028,20.95,0.71,0.86,25.71,,3.58
1530428904,76.8172,-20.1746,20.67,0.59,0.4,24.85,,2.73
1530647842,77.0176,-20.5249,21.71,0.94,0.77,25.72,,2.53
1530643840,77.0888,-20.4812,21.12,0.8,0.38,25.28,,2.71
1530303646,76.7474,-21.3028,20.35,0.83,0.71,24.75,,3.03
1530286948,76.8397,-21.1222,20.4,0.82,0.3,24.99,,3.31
1531169117,76.8635,-22.49,20.06,0.64,0.5,25.01,,3.88
1531192880,76.979,-22.7231,20.33,0.83,0.31,24.62,,2.87
1532215493,76.8086,-26.4124,21.67,0.53,0.22,25.1,,1.93
1533233442,77.0445,-24.0275,20.72,0.74,0.48,25.3,,3.29
1533393638,77.4932,-25.2312,21.31,0.75,0.22,25.78,,3.12
1534314576,76.9252,-29.0774,20.74,0.51,0.41,25.27,,3.22
1534493571,77.019,-29.5738,21.07,0.96,0.37,24.76,,2.18
1535977000,77.5447,-18.6763,20,0.68,0.44,24.76,,3.57
1535902593,77.6289,-19.3085,21.22,0.75,0.93,25.73,,3.18
1535517699,77.34,-19.9138,20.72,0.42,1.04,25.83,,4.2
1535494377,77.3454,-19.65,20.23,0.65,0.58,25.12,,3.78
1536075372,77.7229,-20.3072,19.9,0.81,0.46,24.65,,3.56
1536282361,77.2523,-20.5214,20.54,0.72,0.52,25.23,,3.46
1536324529,77.5295,-20.9701,19.43,0.62,0.49,24.75,,4.62
1536619810,77.4324,-21.1209,20.2,0.7,0.31,24.85,,3.39
1536864873,77.7936,-23.0863,20.25,0.93,0.48,24.6,,2.96
1538997977,78.0868,-23.8077,21.31,0.86,0.25,25.29,,2.5
1536393395,77.4774,-26.5801,20.14,0.71,0.24,24.72,,3.29
1535447540,77.3606,-28.4794,20.5,0.9,0.46,24.64,,2.68
1535424322,77.5387,-28.2457,19.61,0.62,0.43,24.66,,4.08
1697300627,78.2558,-24.0961,22.06,0.78,0.3,25.48,,1.93
1537320952,77.8734,-28.969,20.32,0.66,0.38,24.72,,3.02
1537325227,77.9083,-29.0168,21.02,0.69,0.69,25.64,,3.34
1538233479,77.7184,-24.958,20.77,0.74,0.67,25.63,,3.74
1538516494,77.8006,-25.1894,22.89,0.95,0.25,25.33,,1.23
1539609248,77.951,-25.9087,21.5,0.77,0.47,25.85,,2.95
1538486348,78.3128,-27.6021,21.45,0.69,0.57,25.72,,2.85
1538631633,78.1325,-29.9017,19.71,0.74,0.48,24.83,,4.22
1538048858,78.794,-18.0786,20.12,0.93,0.54,24.82,,3.48
1539236901,78.0678,-19.2718,20.34,0.76,0.59,24.94,,3.33
1539216657,78.1567,-19.0615,20.35,0.8,0.43,24.77,,3.06
1539218651,78.5571,-19.0758,19.82,0.85,0.42,24.6,,3.6
1540571727,78.0565,-22.4629,19.94,0.78,0.52,24.71,,3.59
1540545515,78.3572,-22.1892,21.4,0.81,0.34,25.4,,2.52
1541228974,78.7021,-23.8359,21.08,0.72,0.96,25.19,,2.65
1541175518,78.8127,-23.2849,20.88,0.63,0.55,25,,2.66
1541671426,78.328,-24.1493,19.69,0.47,0.61,24.63,,3.89
1541664212,78.9948,-24.0753,20,0.57,0.49,24.71,,3.48
1542163535,78.2613,-26.7918,19.82,0.78,0.49,24.62,,3.64
1541479607,78.731,-29.1023,20.33,0.66,0.59,24.89,,3.25
1543546828,78.7325,-20.7082,20.31,0.84,0.3,24.7,,3.02
1544321970,78.9061,-21.8062,19.73,0.82,0.68,24.63,,3.82
1545366817,78.9656,-22.8191,19.51,0.81,0.51,24.78,,4.52
1544637403,79.0856,-26.2517,20.28,0.4,0.51,24.66,,3
1545727850,78.9881,-23.8494,20.41,0.38,0.56,25.26,,3.72
1545086657,79.7166,-27.3822,20.79,0.97,0.4,24.71,,2.43
1547878767,79.5091,-20.2342,18.92,0.57,0.38,24.68,,5.64
1547444696,79.7015,-25.6682,20.4,0.87,0.67,24.68,,2.86
1548354422,80.1972,-28.3134,19.28,0.54,0.33,25.34,,6.5
1547581236,79.9175,-29.9159,20.84,0.79,0.56,25.16,,2.92
1550126816,80.237,-24.4035,19.6,0.73,0.34,24.67,,4.11
1550093410,80.5481,-24.052,21.24,0.82,0.48,24.87,,2.13
1549637841,80.1677,-27.3514,21.11,0.68,0.44,25.12,,2.54
1549610892,80.5425,-27.0832,21.09,0.79,0.4,24.88,,2.28
1549781855,80.1144,-25.1536,21.19,0.79,0.69,25.24,,2.57
1550436326,80.6941,-17.5933,20.18,0.78,0.58,24.78,,3.31
1551684600,80.3681,-19.0203,21.35,0.48,0.34,25.74,,3.01
1551076632,80.6605,-20.0864,19.96,0.49,0.53,24.7,,3.54
1551516809,80.8554,-20.8724,20.03,0.77,0.66,24.82,,3.63
1551873186,80.8655,-25.8084,20.73,0.93,0.59,24.98,,2.83
1551641396,80.489,-29.8895,20.34,0.67,0.78,24.7,,2.97
1552689722,80.7604,-22.7072,20.88,0.72,0.44,24.64,,2.25
1552028037,81.114,-22.5845,22.03,0.92,0.56,25.42,,1.9
1553379434,81.0377,-23.6637,19.92,0.97,0.21,24.81,,3.8
